State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/05/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/05/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/05/2021,1500,1600,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/05/2021,1300,1500,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/05/2021,1500,1600,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/06/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/06/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,22/06/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/06/2021,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/07/2021,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/07/2021,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,02/08/2021,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/08/2021,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/08/2021,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/08/2021,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/08/2021,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/09/2021,600,800,700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/09/2021,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,22/09/2021,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/09/2021,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/10/2021,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,08/10/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,02/11/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/11/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/11/2021,1800,2300,2050,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/12/2021,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/12/2021,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/12/2021,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/01/2021,2400,2800,2600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/01/2021,2000,2100,2050,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/01/2021,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/01/2021,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/02/2021,1600,1900,1750,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/02/2021,1600,1700,1650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/02/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/02/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/02/2021,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/02/2021,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/03/2021,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/03/2021,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/03/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/03/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,31/03/2021,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,09/04/2021,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/04/2021,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/04/2021,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/04/2021,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/05/2021,1400,1500,1450,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,12/05/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/05/2021,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/05/2021,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/05/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/05/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/06/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/06/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/06/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/06/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,12/07/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,14/07/2021,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/07/2021,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,17/07/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/07/2021,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/07/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/07/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/07/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/08/2021,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,12/08/2021,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/09/2021,1400,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,06/09/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/09/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/09/2021,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/09/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/09/2021,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/09/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/09/2021,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/10/2021,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/10/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/10/2021,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/10/2021,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/11/2021,1400,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/11/2021,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/11/2021,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/12/2021,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/12/2021,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/12/2021,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/12/2021,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/12/2021,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/12/2021,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,02/01/2025,2400,3000,2700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/01/2025,1600,2800,2200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/01/2025,2000,2400,2200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/01/2025,3000,3600,3300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/01/2025,2400,3200,2800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/01/2025,2400,3200,2800,24
Karnataka,Bangalore,Bangalore,Potato,Local,Ref grade-1,31/01/2025,1600,2200,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/01/2025,3000,3600,3300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/01/2025,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,Ref grade-1,31/01/2025,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/01/2019,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/01/2019,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/01/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/01/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/02/2019,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/02/2019,1000,1250,1125,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,15/03/2019,800,1250,1025,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/03/2019,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/03/2019,800,1250,1025,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/03/2019,800,1250,1025,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,26/03/2019,900,1300,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/04/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,02/05/2019,1050,1400,1225,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/05/2019,1000,1300,1150,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/05/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/05/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/05/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/05/2019,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/06/2019,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,10/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,13/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,15/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/06/2019,1500,1900,1700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/07/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,22/07/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/07/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/08/2019,800,1300,1050,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/08/2019,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/08/2019,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/08/2019,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/08/2019,1000,1700,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/08/2019,1000,1700,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/09/2019,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/09/2019,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,13/09/2019,900,1600,1250,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/09/2019,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/10/2019,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/10/2019,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/10/2019,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/10/2019,1150,1800,1475,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/10/2019,1100,1800,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/10/2019,1400,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/11/2019,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,11/11/2019,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/11/2019,1100,1800,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/11/2019,1100,1800,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,02/12/2019,1100,2000,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/12/2019,1500,2000,1750,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/12/2019,1000,1800,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/12/2019,1400,2200,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,27/12/2019,1200,2600,1900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/12/2019,1400,2500,1950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/01/2019,700,900,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,10/01/2019,700,900,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/01/2019,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/01/2019,200,400,300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/01/2019,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/02/2019,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/02/2019,500,1200,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/03/2019,500,700,600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/03/2019,400,900,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,13/03/2019,400,900,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/03/2019,400,900,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/03/2019,400,900,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/03/2019,1000,1300,1150,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/03/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,01/04/2019,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/04/2019,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/04/2019,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/05/2019,1100,1550,1325,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/05/2019,1100,1550,1325,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,17/05/2019,1050,1300,1175,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/05/2019,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/05/2019,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/05/2019,1100,1900,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,12/06/2019,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,17/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/06/2019,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/07/2019,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/07/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/07/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/07/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,01/08/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/08/2019,900,1200,1050,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,06/08/2019,800,1350,1075,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/08/2019,800,1350,1075,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/08/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/08/2019,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/09/2019,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/09/2019,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/09/2019,1100,1400,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/09/2019,1100,1400,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/09/2019,950,1300,1125,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/10/2019,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/10/2019,1400,1700,1475,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/10/2019,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,31/10/2019,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,13/11/2019,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/11/2019,1300,1700,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/11/2019,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/11/2019,1300,1750,1525,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/12/2019,1800,2100,1950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/12/2019,1900,2400,2150,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/12/2019,1900,2400,2150,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/01/2022,2000,2500,2250,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/01/2022,2000,2500,2250,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,11/01/2022,2000,2500,2250,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/01/2022,2000,2200,2100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/01/2022,1500,2000,1750,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,15/02/2022,1500,1800,1650,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/02/2022,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/02/2022,1500,1800,1650,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/02/2022,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,11/03/2022,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/03/2022,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/03/2022,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/04/2022,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/04/2022,1500,1800,1650,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/04/2022,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/04/2022,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/04/2022,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/04/2022,1800,2100,1900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/04/2022,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/05/2022,2000,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/05/2022,1700,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/05/2022,2200,2500,2300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/05/2022,2200,2300,2300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,26/05/2022,2000,2400,2200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/06/2022,2400,2600,2500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/06/2022,2500,2800,2600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/06/2022,2800,3200,3000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/07/2022,1800,2400,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/08/2022,2000,2600,2300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/08/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/08/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/09/2022,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/09/2022,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/09/2022,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/09/2022,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/09/2022,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/09/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,01/10/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,11/10/2022,2000,2200,2100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/10/2022,2200,2400,2300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/10/2022,2200,2600,2400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/10/2022,2600,2800,2700,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,15/11/2022,2000,2400,2200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/11/2022,2000,2600,2200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/11/2022,2800,3000,2900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/11/2022,2800,3000,2900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/12/2022,2000,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,12/12/2022,3000,3200,3100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/12/2022,2800,3200,3000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/12/2022,3000,3800,3400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/12/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,26/12/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/01/2022,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/01/2022,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,14/01/2022,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/01/2022,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,01/02/2022,1100,1200,1150,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/02/2022,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/02/2022,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/03/2022,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/03/2022,1800,2100,1950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/03/2022,1500,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/03/2022,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,31/03/2022,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/04/2022,2000,2200,2100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/04/2022,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/04/2022,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/04/2022,1300,2000,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/05/2022,1400,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,09/05/2022,1600,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,10/05/2022,1600,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/05/2022,1600,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/05/2022,1700,2200,1800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,31/05/2022,1800,2100,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,10/06/2022,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,17/06/2022,1800,2100,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/06/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/06/2022,1700,2200,1900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/06/2022,1800,2100,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/06/2022,1800,2100,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/07/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/07/2022,2200,3000,2500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/07/2022,1900,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/08/2022,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/09/2022,2000,2400,2200,24
